0.09068027210884354 0.0
0.09612244897959184 4.4424515953147824e-20
0.0999546485260771 2.3733478470811805e-18
0.10396825396825397 4.08636013455565e-17
0.10807256235827664 3.761284526370073e-16
0.11224489795918367 2.2971067336028944e-15
0.1164625850340136 1.0496504499549815e-14
0.12070294784580499 3.8676705706940224e-14
0.12496598639455783 1.2077275012512992e-13
0.1292517006802721 3.3097713629829946e-13
0.13356009070294786 8.162940160266822e-13
0.13786848072562358 1.845525762400746e-12
0.14217687074829932 3.880581363410339e-12
0.14648526077097507 7.672835162331647e-12
0.15081632653061225 1.4393888526754776e-11
0.155124716553288 2.579396287418186e-11
0.15945578231292518 4.4424626849190734e-11
0.16378684807256236 7.386331811952525e-11
0.16811791383219954 1.1903228493693758e-10
0.17244897959183675 1.8654489306280721e-10
0.17678004535147393 2.8511149673909885e-10
0.1811111111111111 4.2600127331995504e-10
0.18546485260770976 6.235795363226158e-10
0.18979591836734694 8.960419783985467e-10
0.19412698412698412 1.2656896921094645e-09
0.19845804988662133 1.759895970003045e-09
0.20281179138321995 2.4122862628319666e-09
0.20714285714285716 3.262896721561418e-09
0.21147392290249434 4.358646583957616e-09
0.21582766439909298 5.757516032163894e-09
0.22015873015873016 7.523072824215286e-09
0.2245124716553288 9.733873438751354e-09
0.228843537414966 1.2475552782359022e-08
0.23319727891156464 1.5851795749225675e-08
0.23752834467120182 1.9972762396216737e-08
0.24188208616780046 2.4974761318209338e-08
0.2462358276643991 3.0994317932246366e-08
0.25056689342403626 3.820411947422966e-08
0.25492063492063494 4.677724800394947e-08
0.2592517006802721 5.691199652219372e-08
0.26360544217687076 6.884259104401084e-08
0.2679591836734694 8.279176715533435e-08
0.2722902494331066 9.902843319255852e-08
0.2766439909297052 1.178543631063219e-07
0.2809977324263039 1.3955363616439518e-07
0.28532879818594103 1.64455176509224e-07
0.2896825396825397 1.929658768811111e-07
0.2940362811791383 2.25419895806942e-07
0.29839002267573694 2.6221791980660565e-07
0.30272108843537415 3.03810422450712e-07
0.30707482993197277 3.5069012507916857e-07
0.31142857142857144 4.0328240221761386e-07
0.31578231292517006 4.6208487297925687e-07
0.32011337868480727 5.276302044405862e-07
0.3244671201814059 6.005777639839758e-07
0.32882086167800456 6.813935115288638e-07
0.3331746031746032 7.706640865126441e-07
0.3375283446712018 8.689949445755188e-07
0.341859410430839 9.770768945513742e-07
0.3462131519274376 1.0956502704091093e-06
0.3505668934240363 1.2252492903281857e-06
0.3549206349206349 1.3665463950154884e-06
0.3592743764172336 1.520225500590078e-06
0.36360544217687074 1.6869868201525838e-06
0.3679591836734694 1.8678784425631974e-06
0.37231292517006803 2.0633243232761726e-06
0.37666666666666665 2.2740429721596346e-06
0.3810204081632653 2.500754891330911e-06
0.38537414965986394 2.744180425969551e-06
0.38970521541950115 3.0052149622640514e-06
0.39405895691609977 3.2848375920005902e-06
0.39841269841269844 3.5834214190654347e-06
0.40276643990929706 3.901676032837813e-06
0.4071201814058957 4.240301052588711e-06
0.41147392290249435 4.599984237887697e-06
0.4158049886621315 4.981822072017326e-06
0.4201587301587302 5.3866509468643e-06
0.4245124716553288 5.814674619187686e-06
0.42886621315192747 6.26653155886632e-06
0.4332199546485261 6.742841676803627e-06
0.4375736961451247 7.24420539445306e-06
0.4419047619047619 7.772135427526848e-06
0.44625850340136053 8.326948790797318e-06
0.4506122448979592 8.908720537604129e-06
0.4549659863945578 9.51798471998799e-06
0.4593197278911565 1.0155254831922466e-05
0.4636734693877551 1.0821024134957328e-05
0.4680045351473923 1.1517808267267659e-05
0.47235827664399094 1.2244435418667506e-05
0.47671201814058956 1.300122415232263e-05
0.48106575963718823 1.3788611235141073e-05
0.48541950113378685 1.46070176261204e-05
0.48975056689342406 1.5457743172671095e-05
0.4941043083900227 1.6342566353612754e-05
0.49845804988662135 1.7259939557765552e-05
0.50281179138322 1.8210250615723483e-05
0.5071655328798186 1.9193878402916804e-05
0.5115192743764172 2.0211194297314884e-05
0.5158503401360545 2.1265247520992584e-05
0.5202040816326531 2.2355380910031187e-05
0.5245578231292517 2.3480695275958896e-05
0.5289115646258503 2.4641560707976458e-05
0.533265306122449 2.583834584497282e-05
0.5376190476190477 2.7071418726282663e-05
0.5419501133786848 2.8345964418679937e-05
0.5463038548752834 2.965834454853775e-05
0.550657596371882 3.100857550202295e-05
0.5550113378684808 3.2397040625530895e-05
0.5593650793650794 3.3824123297065124e-05
0.563718820861678 3.529020624870433e-05
0.5680498866213152 3.6801897125982255e-05
0.5724036281179139 3.835403329693338e-05
0.5767573696145125 3.994679711961592e-05
0.5811111111111111 4.158056855780154e-05
0.5854648526077098 4.325571878290141e-05
0.5898185941043084 4.497260760305741e-05
0.5941496598639456 4.673683109933132e-05
0.5985034013605443 4.854636196431395e-05
0.6028571428571429 5.039914294451743e-05
0.6072108843537415 5.2295471566139226e-05
0.6115646258503401 5.4235617878558164e-05
0.6159183673469388 5.6219820742452643e-05
0.6202721088435375 5.824828408130268e-05
0.6246031746031746 6.0330370972309864e-05
0.6289569160997732 6.245769813428694e-05
0.6333106575963718 6.463023854682179e-05
0.6376643990929706 6.68480362834018e-05
0.6420181405895692 6.91110833668885e-05
0.6463718820861678 7.141931689417862e-05
0.6507256235827664 7.377261647893799e-05
0.6550566893424037 7.618043775291708e-05
0.6594104308390023 7.863499300970951e-05
0.6637641723356009 8.113454424947997e-05
0.6681179138321995 8.367874003014725e-05
0.6724716553287982 8.626716432550257e-05
0.6768253968253969 8.889933637061355e-05
0.6811791383219955 9.157471096147597e-05
0.6855102040816327 9.429762198911406e-05
0.6898639455782313 9.70712096772142e-05
0.6942176870748299 9.988670897371886e-05
0.6985714285714286 0.00010274334283016702
0.7029251700680272 0.00010564027695154167
0.7072789115646259 0.00010857662252269145
0.7116326530612245 0.00011155143929211934
0.7159863945578231 0.00011456373898585357
0.7203174603174604 0.00011762180034796141
0.724671201814059 0.00012072242138064716
0.7290249433106576 0.00012385807671190088
0.7333786848072562 0.00012702763081681205
0.7377324263038549 0.00013022991938588886
0.7420861678004536 0.00013346375392207324
0.7464399092970522 0.00013672792641764521
0.7507936507936508 0.0001400212140702193
0.755124716553288 0.0001433515538781164
0.7594784580498867 0.00014671844552139988
0.7638321995464853 0.0001501114730623874
0.7681859410430839 0.00015352939283800297
0.7725396825396825 0.00015697096712937039
0.7768934240362811 0.00016043496826753043
0.7812471655328799 0.00016392018251391277
0.7856009070294785 0.00016742541367772515
0.7899546485260771 0.00017094948643312888
0.7942857142857143 0.00017451040151161102
0.798639455782313 0.0001780901050357111
0.8029931972789116 0.00018168584622395975
0.8073469387755102 0.00018529653470962466
0.8117006802721088 0.00018892111024323995
0.8160544217687075 0.00019255854364902422
0.8204081632653062 0.00019620783729224105
0.8247619047619048 0.0001998680250371723
0.8291156462585034 0.00020353817167797624
0.8334467120181406 0.00020722499899836775
0.8378004535147392 0.00021093391493801718
0.8421541950113379 0.00021465044831676318
0.8465079365079365 0.00021837373753057202
0.8508616780045352 0.0002221029404949711
0.8552154195011338 0.0002258372309190136
0.8595691609977324 0.00022957579402208876
0.8639229024943311 0.0002333178217023988
0.8682766439909297 0.00023706250716989217
0.8726303854875284 0.00024080903906030683
0.876984126984127 0.0002445565950509677
0.8813378684807256 0.0002483043350030904
0.8856689342403629 0.0002520593949684365
0.8900226757369615 0.00025582377079371295
0.8943764172335601 0.0002595855578109115
0.8987301587301587 0.0002633437476009569
0.9030839002267574 0.0002670972761967028
0.9074376417233561 0.0002708450153070198
0.9117913832199547 0.0002745857633186084
0.9161451247165533 0.0002783182361178353
0.9204988662131519 0.00028204105777623965
0.9248526077097506 0.0002857527511450529
0.9292063492063493 0.0002894517284055257
0.9335600907029479 0.00029313628162363245
