time,potential
0.09412698412698413,2.8435278808875423e-22
0.09784580498866213,4.956291040155545e-20
0.1017233560090703,1.3892521838076941e-18
0.10571428571428572,1.709593657934705e-17
0.10981859410430839,1.266768612958123e-16
0.11399092970521542,6.625881656252442e-16
0.1182312925170068,2.6899077868000086e-15
0.12247165532879818,9.016550572416997e-15
0.12675736961451248,2.604220717151741e-14
0.13106575963718822,6.682598454514047e-14
0.13537414965986394,1.559121782954726e-13
0.13968253968253969,3.363429467943395e-13
0.14403628117913833,6.799443370348778e-13
0.1483673469387755,1.3013840035114133e-12
0.15272108843537416,2.3763073637440147e-12
0.15705215419501134,4.166536500256353e-12
0.16140589569160999,7.049813023332495e-12
0.16578231292517007,1.1556034563490898e-11
0.1701360544217687,1.8412616951711037e-11
0.17448979591836736,2.859011187248175e-11
0.178843537414966,4.3359051483236705e-11
0.18321995464852608,6.436736375874781e-11
0.18757369614512473,9.369764527601261e-11
0.1919501133786848,1.339728741531123e-10
0.19630385487528346,1.8845098373899673e-10
0.20068027210884354,2.6124813681146605e-10
0.20505668934240362,3.573733404908011e-10
0.20943310657596373,4.831042401336728e-10
0.2138095238095238,6.462499307271538e-10
0.2181859410430839,8.565313122967692e-10
0.222562358276644,1.1260492535174923e-09
0.22696145124716555,1.469888248483108e-09
0.23133786848072563,1.907280816425607e-09
0.2357142857142857,2.461140397627982e-09
0.24011337868480725,3.160137441188125e-09
0.24448979591836736,4.0402699980758275e-09
0.24886621315192745,5.142917908407396e-09
0.25326530612244896,6.518956185229343e-09
0.2576417233560091,8.229889693972197e-09
0.2620181405895692,1.0344631669030334e-08
0.26639455782312926,1.294464164693812e-08
0.27077097505668934,1.6123264910982862e-08
0.2751473922902494,1.9986198426668996e-08
0.2795238095238095,2.4651667935510076e-08
0.28390022675736964,3.025026097456053e-08
0.28825396825396826,3.693311486981823e-08
0.29263038548752834,4.4856670560389365e-08
0.296984126984127,5.41885008593218e-08
0.3013605442176871,6.513121931954193e-08
0.3057142857142857,7.786819024392807e-08
0.3100907029478458,9.262198317564084e-08
0.31444444444444447,1.0962534248681738e-07
0.3187981859410431,1.2909841479082853e-07
0.3231519274376417,1.512889057528591e-07
0.32752834467120184,1.7647803390890814e-07
0.33188208616780046,2.049214616416221e-07
0.3362358276643991,2.3688237002456357e-07
0.34058956916099775,2.726388971884429e-07
0.34494331065759637,3.124730142381488e-07
0.34929705215419504,3.566688150676197e-07
0.35365079365079366,4.0551073106355573e-07
0.3580045351473923,4.5928168371763637e-07
0.36235827664399095,5.182611863661422e-07
0.36671201814058957,5.827234041742025e-07
0.37106575963718824,6.529351795297333e-07
0.37541950113378686,7.291540283828546e-07
0.3797732426303855,8.116261118055816e-07
0.38412698412698415,9.005841861996411e-07
0.38848072562358277,9.962455353000868e-07
0.39283446712018144,1.0988098876217206e-06
