time,potential
0.09068027210884354,0.0
0.09616780045351474,7.080467752715317e-21
0.1000453514739229,3.712150701873371e-19
0.10405895691609977,6.247542581423255e-18
0.10816326530612246,5.624971590938939e-17
0.11235827664399094,3.3679255444856417e-16
0.11659863945578232,1.5122575053765437e-15
0.1208843537414966,5.485375350271271e-15
0.1251700680272109,1.6885860578512027e-14
0.1294784580498866,4.562318080893577e-14
0.13378684807256236,1.1086231361810963e-13
0.13811791383219954,2.4672874711261716e-13
0.14244897959183675,5.09934353081886e-13
0.14678004535147393,9.89656297541291e-13
0.15113378684807258,1.820562004396307e-12
0.1554875283446712,3.1971709615975572e-12
0.1598185941043084,5.395322910755538e-12
0.16417233560090702,8.79478187835446e-12
0.16852607709750567,1.3908822689257434e-11
0.1728798185941043,2.1421567162714778e-11
0.1772562358276644,3.2232428109614195e-11
0.18160997732426304,4.752147397838469e-11
0.18596371882086168,6.879957901753342e-11
0.19031746031746033,9.800739652288897e-11
0.1946938775510204,1.3763199181836123e-10
0.19904761904761906,1.9087211781600466e-10
0.2034013605442177,2.617089028279943e-10
0.20777777777777778,3.553285177211158e-10
0.21213151927437643,4.781881564853948e-10
0.2165079365079365,6.385901787659089e-10
0.22086167800453516,8.469682993926831e-10
0.22523809523809524,1.116691517183402e-09
0.22959183673469388,1.4642762047029042e-09
0.23396825396825396,1.9113087942761754e-09
0.23834467120181407,2.4835393147383374e-09
0.2426984126984127,3.2143627835740506e-09
0.2470748299319728,4.1438095257990315e-09
0.25142857142857145,5.3211987495995956e-09
0.2558049886621315,6.80677819583091e-09
0.26015873015873014,8.671380862911213e-09
0.2645351473922903,1.1000160921172794e-08
0.2688888888888889,1.3894002064090168e-08
0.2732426303854875,1.746662462500457e-08
0.2776190476190476,2.18522918708865e-08
0.28197278911564627,2.7208773063980325e-08
0.2863265306122449,3.3706183936308856e-08
0.29068027210884356,4.154048937986654e-08
0.2950340136054422,5.093054099696558e-08
0.2993877551020408,6.211881156005597e-08
0.30374149659863947,7.537185523343337e-08
0.3080952380952381,9.098045787828527e-08
0.3124263038548753,1.092669727566596e-07
0.3167800453514739,1.3058388485566633e-07
0.3211337868480726,1.552863563152893e-07
0.3254875283446712,1.837611852935668e-07
0.3298185941043084,2.164241725431916e-07
0.33417233560090703,2.5376930141276607e-07
0.33852607709750565,2.961952899614089e-07
0.34285714285714286,3.441793524672243e-07
0.3472108843537415,3.9832528820085015e-07
0.35156462585034015,4.5902070756119423e-07
0.3558956916099773,5.268922177737082e-07
0.360249433106576,6.024589424112792e-07
0.36458049886621313,6.862269145056476e-07
0.3689342403628118,7.788951961972184e-07
0.373265306122449,8.808315903636168e-07
0.37761904761904763,9.928723247751728e-07
0.38195011337868484,1.1152993326541572e-06
0.38630385487528346,1.2489737194690325e-06
0.39063492063492067,1.3942292554526862e-06
0.3949886621315193,1.5517355587705591e-06
0.3993197278911565,1.722141258505003e-06
0.40365079365079365,1.9055980583743396e-06
0.4080045351473923,2.1033946060096208e-06
0.4123356009070295,2.315386385142668e-06
0.41668934240362815,2.5421145565805505e-06
0.4210204081632653,2.7848447070136064e-06
0.4253514739229025,3.043324913727436e-06
0.42968253968253967,3.3180586851967014e-06
0.43403628117913834,3.610196058071722e-06
0.4383673469387755,3.920041323432031e-06
0.4426984126984127,4.247819993535329e-06
0.4470294784580499,4.594109814542824e-06
0.45136054421768707,4.959524285503267e-06
0.45571428571428574,5.345425145459362e-06
0.4600453514739229,5.751969280903751e-06
0.4643764172335601,6.179753325395275e-06
0.4687074829931973,6.629590876823176e-06
0.47303854875283446,7.102368379773044e-06
0.4773696145124717,7.599052670132725e-06
0.4817006802721088,8.12069805851613e-06
0.48603174603174604,8.668452782242488e-06
0.49036281179138325,9.24356465413301e-06
0.4946938775510204,9.84738573788866e-06
0.4990249433106576,1.048137588440777e-05
0.5033560090702948,1.1147104971084051e-05
0.507687074829932,1.184625369681377e-05
0.5120181405895692,1.2580612798961595e-05
0.5163492063492063,1.3352080574838746e-05
0.5206802721088436,1.4162658609261543e-05
0.5249886621315193,1.5014826521388803e-05
0.5293197278911564,1.5912166870947906e-05
0.5336507936507937,1.6855518228519132e-05
0.5379818594104309,1.784721663127569e-05
0.542312925170068,1.888964624522977e-05
0.5466439909297053,1.9985223193297668e-05
0.5509750566893424,2.113637765519311e-05
0.5553061224489796,2.23455343671479e-05
0.5596145124716554,2.3616593368441152e-05
0.5639455782312925,2.495213906935704e-05
0.5682766439909297,2.635284437412899e-05
0.5726077097505669,2.782084139480648e-05
0.5769387755102041,2.9358134965406587e-05
0.5812698412698413,3.096657788853599e-05
0.5856009070294784,3.264784628597315e-05
0.5899319727891157,3.4403415355654014e-05
0.5942630385487528,3.623453584300307e-05
0.59859410430839,3.814221153558407e-05
0.6029251700680273,4.0127178086227084e-05
0.6072562358276644,4.218988346101102e-05
0.6115873015873016,4.43304702950803e-05
0.6159183673469388,4.6548760421367545e-05
0.620249433106576,4.8844241815175484e-05
0.6245804988662131,5.1216058171072437e-05
0.6289115646258504,5.366300129797545e-05
0.6332426303854876,5.618350648401049e-05
0.6375736961451247,5.877565094567876e-05
0.6419047619047619,6.143715543679809e-05
0.6462358276643991,6.416538905229149e-05
0.6505895691609977,6.696101826774413e-05
0.6549206349206349,6.982478722658482e-05
0.6592517006802722,7.274713863629514e-05
0.6635827664399093,7.572422537860286e-05
0.6679138321995465,7.875191172665806e-05
0.6722448979591837,8.182579507162255e-05
0.6765986394557824,8.494905631592578e-05
0.6809297052154195,8.812072831088841e-05
0.6852607709750567,9.132612328567519e-05
0.6895918367346939,9.456006511516096e-05
0.6939229024943311,9.781723942182036e-05
0.6982766439909297,0.00010110981140068516
0.7026077097505669,0.00010442378071730888
0.7069387755102041,0.00010774666993281396
0.7112698412698413,0.00011107291766065638
0.7156235827664399,0.00011441061026157536
0.7199546485260772,0.00011775854560084569
0.7242857142857143,0.0001210953987015601
0.7286167800453515,0.0001244157860853856
0.7329705215419501,0.0001277288024247867
0.7373015873015873,0.0001310366295858011
0.7416326530612245,0.0001343145182712375
0.7459637188208617,0.00013755762264590276
0.7503174603174604,0.00014077895160689144
0.7546485260770975,0.00014397850834761193
0.7589795918367347,0.00014713161351937102
0.7633106575963718,0.00015023419717251138
0.7676643990929706,0.0001533033293629651
0.7719954648526077,0.00015633626055075402
0.7763265306122449,0.00015930925674469872
0.7806575963718821,0.00016221910484403695
0.7850113378684808,0.00016508428556825445
0.7893424036281179,0.00016790385391374102
0.7936734693877551,0.00017065310679777453
0.7980045351473923,0.00017332960151673983
0.802358276643991,0.00017594830379839355
0.8066893424036281,0.0001785188521967384
