time,potential
0.09068027210884354,0.0
0.09612244897959184,3.816513907382171e-20
0.09997732426303856,2.0476411794844356e-18
0.10396825396825397,3.5399786963022266e-17
0.10807256235827664,3.269417122882612e-16
0.11224489795918367,2.0021376377648307e-15
0.11648526077097505,9.168490534489345e-15
0.12072562358276644,3.384889777292499e-14
0.12498866213151928,1.058775306714462e-13
0.12927437641723355,2.906502253381754e-13
0.1335827664399093,7.182024258999972e-13
0.13789115646258504,1.6271806181051357e-12
0.14219954648526079,3.4290166244227535e-12
0.14653061224489797,6.796174190969859e-12
0.1508390022675737,1.2780189430021872e-11
0.1551700680272109,2.2963789127289283e-11
0.15950113378684808,3.964903047335871e-11
0.16383219954648526,6.609526450895007e-11
0.16816326530612244,1.0679809581817541e-10
0.17249433106575965,1.6781764309248826e-10
0.1768480725623583,2.571640679450658e-10
0.18117913832199548,3.853130651969669e-10
0.18551020408163266,5.654898001125447e-10
0.1898639455782313,8.143780500187994e-10
0.19419501133786848,1.1529706558655845e-09
0.19852607709750567,1.606267669633658e-09
0.2028798185941043,2.2056148730288444e-09
0.2072108843537415,2.986972738717621e-09
0.21156462585034014,3.995012295388757e-09
0.21591836734693878,5.27918467367151e-09
0.22024943310657596,6.900539210456688e-09
0.2246031746031746,8.925285207683186e-09
0.2289342403628118,1.1431208085648974e-08
0.23328798185941044,1.4507265240877255e-08
0.23764172335600908,1.8247795945059273e-08
0.24197278911564626,2.2764405337483133e-08
0.2463265306122449,2.8176452609424048e-08
0.2506802721088435,3.46097558497032e-08
0.25501133786848074,4.220925053013616e-08
0.25936507936507935,5.112967473129851e-08
0.263718820861678,6.152397554881593e-08
0.26807256235827664,7.356025603976941e-08
0.27240362811791385,8.743689467975785e-08
0.27675736961451247,1.0332314129180599e-07
0.2811111111111111,1.214056929129107e-07
0.28546485260770976,1.4187654225781047e-07
0.28979591836734697,1.6496530029389634e-07
0.2941496598639456,1.9084367652378855e-07
0.2985034013605442,2.19700438468844e-07
0.3028571428571429,2.5172341217082216e-07
0.30718820861678003,2.8709727375706167e-07
0.3115419501133787,3.2604890887422434e-07
0.3158956916099773,3.6869172971998084e-07
0.32024943310657594,4.1517238129885444e-07
0.3246031746031746,4.6562093403060617e-07
0.32895691609977323,5.201485637524185e-07
0.3333106575963719,5.788453346856842e-07
0.33764172335600906,6.417963787193092e-07
0.34199546485260773,7.090843551411948e-07
0.34634920634920635,7.806701942279671e-07
0.35070294784580497,8.565386756416262e-07
0.35505668934240364,9.366445894418763e-07
0.35941043083900226,1.0209117569479685e-06
0.36376417233560093,1.1092323526596101e-06
0.36811791383219955,1.2014665444503583e-06
0.37247165532879817,1.297442465749314e-06
0.37682539682539684,1.396956529511818e-06
0.38117913832199546,1.4997740893949752e-06
0.38553287981859413,1.6056304488156964e-06
0.38988662131519275,1.7142322136614174e-06
0.39424036281179137,1.825258979441834e-06
0.39859410430839004,1.938365338590023e-06
0.40294784580498866,2.053183188445543e-06
0.40730158730158733,2.1693243152439967e-06
0.4116780045351474,2.2866544372683865e-06
0.41603174603174603,2.4045804373608046e-06
0.4203854875283447,2.522647780997313e-06
0.4247392290249433,2.640422439020739e-06
0.42909297052154194,2.7574653190873206e-06
0.4334467120181406,2.8733355627353666e-06
0.4378231292517007,2.988072658682622e-06
0.4421768707482993,3.101024410119486e-06
0.446530612244898,3.211589191471356e-06
0.4508843537414966,3.319347789687398e-06
0.4552607709750567,3.424177187300634e-06
0.45961451247165536,3.526062515099621e-06
0.463968253968254,3.624024700738888e-06
0.4683219954648526,3.71768992947018e-06
0.47269841269841273,3.8070347009170853e-06
0.47705215419501135,3.8920658857158015e-06
